\ Internal Format Catalogue
\ 
\ Parameters:
\ 
\type="internal"
\filter="F210M"
\ 
|               RA|               DEC|          FLUX| TYPE|   N|  Re| Phi|Ratio|  ID| Notes|
|           double|            double|        double| char|char|char|char| char|long|  char|
|                 |                  |              |     |    |    |    |     |    |      |
|             null|              null|          null| null|null|null|null| null|null|  null|
   0.0083726539877   0.00156077892304  4.07443056471 point  N/A  N/A  N/A   N/A  542 Binary 
  0.00821119484429  -0.00911970724666  49.6585392989 point  N/A  N/A  N/A   N/A  544   None 
     359.998815965   0.00162415460783  11.1524075959 point  N/A  N/A  N/A   N/A  545   None 
     359.999964244   -0.0014319501265 0.873251816006 point  N/A  N/A  N/A   N/A  546   None 
  0.00296912260109   -0.0073935873079  5.97888967003 point  N/A  N/A  N/A   N/A  547   None 
 0.000281477650994  0.000733351900812  21.7069134108 point  N/A  N/A  N/A   N/A  548   None 
 0.000827753194991  0.000903123633685  6.77216127602 point  N/A  N/A  N/A   N/A  549   None 
    0.010008424135  -0.00541896378051  5.69311635388 point  N/A  N/A  N/A   N/A  550   None 
  0.00342475831942   0.00552658282142 0.833078721915 point  N/A  N/A  N/A   N/A  551   None 
 0.000804561873274    0.0034143147921  6.30945993946 point  N/A  N/A  N/A   N/A  552 Binary 
  0.00299120125081  -0.00316743750685  11.4005033765 point  N/A  N/A  N/A   N/A  554   None 
 0.000856562996379  -0.00363680058359 0.762802051113 point  N/A  N/A  N/A   N/A  555   None 
     359.987865465   -0.0169159116502  5.71825780792 point  N/A  N/A  N/A   N/A  556   None 
 0.000257990395934  -0.00110201279783  16.7407180272 point  N/A  N/A  N/A   N/A  557   None 
     359.990748656   0.00957800837501 0.488489670011 point  N/A  N/A  N/A   N/A  558   None 
  0.00475972333045  -0.00446811083925  5.71577071773 point  N/A  N/A  N/A   N/A  559   None 
 0.000540437965875 -0.000117686799849  5.49045458243 point  N/A  N/A  N/A   N/A  560   None 
     359.997200861  -0.00695989527646 0.970162840461 point  N/A  N/A  N/A   N/A  561   None 
 0.000451196941757  0.000891319817166  6.14775603797 point  N/A  N/A  N/A   N/A  562 Binary 
     359.998382863  -0.00159135609678 0.467227427542 point  N/A  N/A  N/A   N/A  564   None 
 0.000191659164966  0.000595158909968  2.82572186734 point  N/A  N/A  N/A   N/A  565 Binary 
  0.00540807869689  -0.00978887601451 0.746720384797 point  N/A  N/A  N/A   N/A  567   None 
      359.99760413   0.00114918932858   3.3915356546 point  N/A  N/A  N/A   N/A  568   None 
  0.00257340020077  0.000465121309061 0.499252563902 point  N/A  N/A  N/A   N/A  569   None 
  0.00683265817498   0.00211961074049   43.128545796 point  N/A  N/A  N/A   N/A  570   None 
  0.00590798300521    0.0132072620757  88.0677476964 point  N/A  N/A  N/A   N/A  571 Binary 
     359.998778733  -0.00109446835462  11.2034620233 point  N/A  N/A  N/A   N/A  573   None 
  0.00305989964091   0.00451529310716  1.05212147069 point  N/A  N/A  N/A   N/A  574   None 
      359.99705522   0.00573709982843  5.96941964318 point  N/A  N/A  N/A   N/A  575   None 
  0.00805683383893  -0.00456278645091  35.6692838517 point  N/A  N/A  N/A   N/A  576   None 
  0.00298112395044    0.0035770571155  96.8316040777 point  N/A  N/A  N/A   N/A  577 Binary 
  0.00267667395134 -0.000277136174083 0.584603181812 point  N/A  N/A  N/A   N/A  579   None 
     359.999058349  -0.00234845866285  2.01332835539 point  N/A  N/A  N/A   N/A  580   None 
     359.998285379  0.000680892466485  8.23998737746 point  N/A  N/A  N/A   N/A  581 Binary 
     359.999774536 -0.000217316519244  6.01088360282 point  N/A  N/A  N/A   N/A  583   None 
 3.25882551695e-05  5.41069054987e-06  6.05037011431 point  N/A  N/A  N/A   N/A  584   None 
  0.00138398573146   0.00064648399184  11.1727806185 point  N/A  N/A  N/A   N/A  585   None 
 7.61930248932e-05 -0.000149624333856  5.57199893281 point  N/A  N/A  N/A   N/A  586   None 
  0.00436196611036   0.00432088693369  2.18906429672 point  N/A  N/A  N/A   N/A  587   None 
     359.999958067  6.33412834323e-05 0.963838303393 point  N/A  N/A  N/A   N/A  588   None 
  0.00332155880493  -0.00163066130386  8.44601172974 point  N/A  N/A  N/A   N/A  589   None 
  0.00225139786845  -0.00712421617331  2.43436648902 point  N/A  N/A  N/A   N/A  590   None 
     359.999768438  -0.00046714160505 0.656257241673 point  N/A  N/A  N/A   N/A  591   None 
     359.999635869  0.000485822135253  6.61528411666 point  N/A  N/A  N/A   N/A  592 Binary 
 0.000550851917909  1.90539402327e-05  19.4036010171 point  N/A  N/A  N/A   N/A  594   None 
     359.992019886   0.00310391499824 0.496503077907 point  N/A  N/A  N/A   N/A  595   None 
  0.00202381573016  0.000590593367308 0.993972725838 point  N/A  N/A  N/A   N/A  596   None 
     359.995795251    0.0141403668503  3.79935171694 point  N/A  N/A  N/A   N/A  597   None 
  0.00334794289599   0.00120938653131   2.2402585153 point  N/A  N/A  N/A   N/A  598   None 
  0.00134530312636  -0.00215364765235 0.508057542499 point  N/A  N/A  N/A   N/A  599   None 
   0.0136710385287   0.00237503515866  0.74726331457 point  N/A  N/A  N/A   N/A  600   None 
     359.999673048   3.6223943531e-05    4.307896416 point  N/A  N/A  N/A   N/A  601   None 
  0.00382632097855   -0.0139339707625 0.596780421391 point  N/A  N/A  N/A   N/A  602   None 
 0.000125473109901  -0.00237328184315  11.1877012367 point  N/A  N/A  N/A   N/A  603   None 
     359.995697836 -0.000319329659469  14.6282916428 point  N/A  N/A  N/A   N/A  604   None 
  0.00391994287157 -0.000309496354806 0.817064192633 point  N/A  N/A  N/A   N/A  605   None 
     359.996896445  0.000838997673786  1.07312167649 point  N/A  N/A  N/A   N/A  606   None 
 0.000116200916691 -6.18852196767e-05  4.29291624886 point  N/A  N/A  N/A   N/A  607   None 
     359.999436123  -0.00150482430576  101.674189203 point  N/A  N/A  N/A   N/A  608   None 
 0.000870660632065  0.000854627983623  9.17656558308 point  N/A  N/A  N/A   N/A  609   None 
     359.995143852    0.0024634135201 0.819923812897 point  N/A  N/A  N/A   N/A  610   None 
 0.000442740988746  -0.00359460724583  47.4922798006 point  N/A  N/A  N/A   N/A  611 Binary 
     359.999992978  5.99263654032e-06  11.1455680417 point  N/A  N/A  N/A   N/A  613   None 
  0.00286295589458   0.00288687181349  3.07293725445 point  N/A  N/A  N/A   N/A  614   None 
      359.99997782 -0.000595133834881 0.853904170013 point  N/A  N/A  N/A   N/A  615   None 
  0.00975460311467   0.00218148610098 0.532570674577 point  N/A  N/A  N/A   N/A  616   None 
     359.999973285  0.000113787436192 0.673233210943 point  N/A  N/A  N/A   N/A  617   None 
      359.99927569  -0.00719746163241  24.6084323812 point  N/A  N/A  N/A   N/A  618   None 
 0.000167290401278  -0.00233782714626 0.965933796757 point  N/A  N/A  N/A   N/A  619   None 
  0.00742399413862  -0.00574281381828  2.47265236875 point  N/A  N/A  N/A   N/A  620   None 
  0.00481749986436   0.00133264931863  5.93997123358 point  N/A  N/A  N/A   N/A  621   None 
     359.997101244   0.00034067927929  6.05211414261 point  N/A  N/A  N/A   N/A  622   None 
  0.00436929526499  -0.00150912336586  3.13042066296 point  N/A  N/A  N/A   N/A  623   None 
   0.0121845566771  -0.00196499256213  2.62219569709 point  N/A  N/A  N/A   N/A  624   None 
 0.000596668937941  -0.00197757112841 0.569459266532 point  N/A  N/A  N/A   N/A  625   None 
     359.999936551 -0.000262339555158  4.04777103635 point  N/A  N/A  N/A   N/A  626   None 
     359.988167484   0.00302621377026  5.52447263579 point  N/A  N/A  N/A   N/A  627   None 
      359.99983284    0.0140895460327  8.70626140349 point  N/A  N/A  N/A   N/A  628   None 
     359.994725842  -0.00758288305603  1.07900729447 point  N/A  N/A  N/A   N/A  629   None 
     359.993408288   0.00376624674022  13.7056107282 point  N/A  N/A  N/A   N/A  630   None 
     359.999037773   2.0136987741e-05  0.45582269191 point  N/A  N/A  N/A   N/A  631   None 
     359.999938422 -9.01778501215e-05  42.0196449406 point  N/A  N/A  N/A   N/A  632 Binary 
     359.994487806  -0.00384103969412  16.1103821839 point  N/A  N/A  N/A   N/A  634 Binary 
 0.000304826498748   0.00505087250092 0.806493173647 point  N/A  N/A  N/A   N/A  636   None 
     359.997239341  -0.00405175985836  2.01623836487 point  N/A  N/A  N/A   N/A  637   None 
 8.72826182493e-05  6.06923505171e-05  12.0875852821 point  N/A  N/A  N/A   N/A  638   None 
     359.999496345  -0.00190730849138  11.3193052259 point  N/A  N/A  N/A   N/A  639   None 
   0.0125599572555 -0.000150433314084  2.29093793547 point  N/A  N/A  N/A   N/A  640   None 
  0.00144074090799   0.00248806597433  3.52332333345 point  N/A  N/A  N/A   N/A  641 Binary 
      359.99928705   0.00117740954771  5.76393676045 point  N/A  N/A  N/A   N/A  643   None 
     359.994624326  -0.00774788967381  1.59536038484 point  N/A  N/A  N/A   N/A  644   None 
  0.00147125004642 -0.000189848549505  0.47435491198 point  N/A  N/A  N/A   N/A  645   None 
  0.00801096661731   0.00543158570212  6.07319460176 point  N/A  N/A  N/A   N/A  646   None 
   0.0136612628945   0.00410029611138  5.70937144263 point  N/A  N/A  N/A   N/A  647   None 
     359.998701687   0.00129784992731 0.498832007469 point  N/A  N/A  N/A   N/A  648   None 
      359.99870717 -0.000707817310691  7.89987300022 point  N/A  N/A  N/A   N/A  649   None 
     359.997392272 -6.88636007073e-05  458.740101072 point  N/A  N/A  N/A   N/A  650 Binary 
      359.99793043   0.00341999338967  11.2314055503 point  N/A  N/A  N/A   N/A  652   None 
     359.997721932   0.00399784287453   2.2743761981 point  N/A  N/A  N/A   N/A  653   None 
     359.997108815  -0.00105878246976  2.18722345533 point  N/A  N/A  N/A   N/A  654   None 
 0.000457196907676 -5.02366220493e-05  2.35302227999 point  N/A  N/A  N/A   N/A  655   None 
   0.0029125677629   0.00199189825801  4.45305938143 point  N/A  N/A  N/A   N/A  656   None 
  0.00277066938454  0.000520238986943  5.93749626873 point  N/A  N/A  N/A   N/A  657   None 
     359.999959614  0.000163346916562  6.11682649863 point  N/A  N/A  N/A   N/A  658   None 
 0.000138764966639  8.08784203088e-05  1.00355827258 point  N/A  N/A  N/A   N/A  659   None 
     359.998400908   0.00203652249865  14.3101699419 point  N/A  N/A  N/A   N/A  660   None 
  0.00331188729785  -0.00778909554865  5.59194349546 point  N/A  N/A  N/A   N/A  661   None 
  0.00184984580139 -0.000347823670388 0.976186691239 point  N/A  N/A  N/A   N/A  662   None 
     359.999795704 -7.82781066606e-05  12.4192434177 point  N/A  N/A  N/A   N/A  663   None 
  0.00519199736348  -0.00412450056534 0.427770377491 point  N/A  N/A  N/A   N/A  664   None 
     359.990769752   0.00967829172026  6.00658528234 point  N/A  N/A  N/A   N/A  665   None 
     359.999832221 -1.74488724934e-05 0.941536319781 point  N/A  N/A  N/A   N/A  666   None 
     359.994096299  -0.00820994960685  1.47894150079 point  N/A  N/A  N/A   N/A  667   None 
  0.00858035476412  0.000863355705809   2.2603670607 point  N/A  N/A  N/A   N/A  668   None 
  0.00334808622158   0.00209391176409 0.385125964821 point  N/A  N/A  N/A   N/A  669   None 
 5.41450192633e-07 -2.36489605812e-06  4.32346229029 point  N/A  N/A  N/A   N/A  670   None 
 0.000898710999087   0.00198232124979  11.2412966523 point  N/A  N/A  N/A   N/A  671   None 
 0.000579333298099   0.00108045642199  5.81920203839 point  N/A  N/A  N/A   N/A  672   None 
     359.983833424  0.000201997516413  5.79421511706 point  N/A  N/A  N/A   N/A  673   None 
     359.999772638     0.010840174644  5.86993697426 point  N/A  N/A  N/A   N/A  674   None 
  0.00166616268188   0.00345730258065 0.409408465375 point  N/A  N/A  N/A   N/A  675   None 
     359.992294455    -0.021488688895  6.07271092095 point  N/A  N/A  N/A   N/A  676   None 
     359.999392433  0.000945907577932  412.549832441 point  N/A  N/A  N/A   N/A  677   None 
     359.999709467  0.000290569677788  2.06974255545 point  N/A  N/A  N/A   N/A  678 Binary 
     359.996986356    -0.021331886365  5.96878034743 point  N/A  N/A  N/A   N/A  680   None 
 0.000936602934648  -0.00331365720559  11.4417005634 point  N/A  N/A  N/A   N/A  681   None 
      359.99100439   0.00632258744374  12.8411806773 point  N/A  N/A  N/A   N/A  682 Binary 
     359.999859037 -0.000309573695698  2.12643662562 point  N/A  N/A  N/A   N/A  684   None 
     359.999807276 -0.000469788286146  7.69585547954 point  N/A  N/A  N/A   N/A  685 Binary 
     359.994541753    0.0114358645515  69.6329190463 point  N/A  N/A  N/A   N/A  687   None 
  0.00355791315875  -0.00184959294012  1.21257275388 point  N/A  N/A  N/A   N/A  688   None 
     359.994279046   0.00647224345502  1.15477218127 point  N/A  N/A  N/A   N/A  689   None 
      359.99349812    0.0141757005942 0.906958735707 point  N/A  N/A  N/A   N/A  690   None 
 0.000137843282051  3.13169585807e-05  7.30750886291 point  N/A  N/A  N/A   N/A  691 Binary 
 0.000100036243841 -2.27881573113e-05   1.5101209897 point  N/A  N/A  N/A   N/A  693   None 
  0.00508919616896   -0.0017633822851  5.83899482684 point  N/A  N/A  N/A   N/A  694   None 
  0.00578607129596   0.00125652051439  6.26618263109 point  N/A  N/A  N/A   N/A  695 Binary 
     359.996462212   -0.0148614473624  2.71750358285 point  N/A  N/A  N/A   N/A  697   None 
     359.992643643   0.00506887942215  5.00440565655 point  N/A  N/A  N/A   N/A  698   None 
  0.00305134485348   -0.0020411733316  9.57131072965 point  N/A  N/A  N/A   N/A  699   None 
     359.999510445 -0.000428565535807  5.51703374186 point  N/A  N/A  N/A   N/A  700   None 
      359.99466178 -4.37548889984e-05  1.26692367226 point  N/A  N/A  N/A   N/A  701   None 
     359.999118475  -0.00377067412232 0.442594707741 point  N/A  N/A  N/A   N/A  702   None 
  0.00326786475062   -0.0116188351199  1.47810896131 point  N/A  N/A  N/A   N/A  703   None 
  0.00836567999389   0.00671154848475  3.52847933403 point  N/A  N/A  N/A   N/A  704   None 
  0.00041965237374  0.000499678719833  43.6454446288 point  N/A  N/A  N/A   N/A  705 Binary 
     359.999027833   0.00815422205915  5.33706392806 point  N/A  N/A  N/A   N/A  707   None 
     359.996639784 -0.000410632374872  12.2777035901 point  N/A  N/A  N/A   N/A  708   None 
     359.990093554   0.00287694001336   39.811901587 point  N/A  N/A  N/A   N/A  709   None 
     359.999676322  4.22116859704e-05  1.26902830474 point  N/A  N/A  N/A   N/A  710   None 
 9.47437081053e-05 -0.000144823001477  516.128897349 point  N/A  N/A  N/A   N/A  711   None 
  0.00151492953443  0.000328010340513 0.384440123019 point  N/A  N/A  N/A   N/A  712   None 
 0.000108108290887   0.00101262357603  2.18663587353 point  N/A  N/A  N/A   N/A  713   None 
  0.00285921769492   0.00181244193074  10.5270352937 point  N/A  N/A  N/A   N/A  714   None 
     359.998867087  -0.00152659278004 0.694238822776 point  N/A  N/A  N/A   N/A  715   None 
     359.992330349  -0.00521511969225  4.43508321366 point  N/A  N/A  N/A   N/A  716   None 
     359.999968872   2.5784127209e-05  2.77025271712 point  N/A  N/A  N/A   N/A  717   None 
  0.00115852651025 -9.08822627781e-05  14.8603322538 point  N/A  N/A  N/A   N/A  718 Binary 
     359.999915733  1.91219325518e-05  5.58020668888 point  N/A  N/A  N/A   N/A  720   None 
     359.996526277  -0.00151561159573  2.38907515313 point  N/A  N/A  N/A   N/A  721   None 
  0.00371838958324  -0.00459224332576 0.442920478358 point  N/A  N/A  N/A   N/A  722   None 
     359.999485402  -0.00158120453377  5.70895604382 point  N/A  N/A  N/A   N/A  723   None 
  0.00172958650712  -0.00139065078467  3.83115171298 point  N/A  N/A  N/A   N/A  724   None 
     359.998628387  -0.00453621437402  12.5984897915 point  N/A  N/A  N/A   N/A  725   None 
 0.000282523055588  -0.00376316083885  5.91520840925 point  N/A  N/A  N/A   N/A  726   None 
 0.000590944925117 -4.20869518285e-05  57.0711744153 point  N/A  N/A  N/A   N/A  727   None 
   0.0011334148985  -0.00070542049547  24.8452147026 point  N/A  N/A  N/A   N/A  728 Binary 
  0.00263159181573   0.00202857382611  4.91439432398 point  N/A  N/A  N/A   N/A  730   None 
  0.00474352162949   0.00104585554917 0.419751478035 point  N/A  N/A  N/A   N/A  731   None 
     359.999671583  0.000564208457861 0.588521051406 point  N/A  N/A  N/A   N/A  732   None 
 2.61301535114e-05  -0.00446154398332  2.04162153936 point  N/A  N/A  N/A   N/A  733   None 
     359.997081952  -0.00190343958418  5.99763839503 point  N/A  N/A  N/A   N/A  734   None 
     359.998203339   -0.0056685736035  6.07668566208 point  N/A  N/A  N/A   N/A  735   None 
 0.000103892363024  0.000151890914238  5.68028073693 point  N/A  N/A  N/A   N/A  736   None 
     359.999963923  3.50170440373e-05 0.870326218556 point  N/A  N/A  N/A   N/A  737   None 
     359.999236628 -0.000846436131176  17.9568178269 point  N/A  N/A  N/A   N/A  738   None 
      359.99817139  -0.00427162260319  6.56595075238 point  N/A  N/A  N/A   N/A  739   None 
     359.999859057  -0.00448991779749  2.59064530297 point  N/A  N/A  N/A   N/A  740   None 
     359.998369235    0.0161588624684  11.1653969986 point  N/A  N/A  N/A   N/A  741   None 
  0.00403083965216  -0.00196114277406 0.664466433051 point  N/A  N/A  N/A   N/A  742   None 
     359.991513049  -0.00413117868197    12.85765167 point  N/A  N/A  N/A   N/A  743 Binary 
     359.997349369   -0.0030657100039   5.6590594232 point  N/A  N/A  N/A   N/A  745   None 
     359.998070775   0.00233794502219  50.3337905613 point  N/A  N/A  N/A   N/A  746   None 
 0.000701724625333 -0.000416335236628 0.887200536481 point  N/A  N/A  N/A   N/A  747   None 
 0.000308531129711 -0.000225606004145  5.89498185739 point  N/A  N/A  N/A   N/A  748   None 
 0.000678134151014   0.00356297480479 0.558111160316 point  N/A  N/A  N/A   N/A  749   None 
     359.999903631  6.80610110497e-06 0.970559019312 point  N/A  N/A  N/A   N/A  750   None 
   0.0136338169143   0.00292607791069 0.589704126214 point  N/A  N/A  N/A   N/A  751   None 
     359.997303706   -0.0016833713158  53.2819784054 point  N/A  N/A  N/A   N/A  752 Binary 
     359.995897237  -0.00203114108393  4.58704089634 point  N/A  N/A  N/A   N/A  754   None 
     359.999885641  -5.8564365322e-05 0.723104638584 point  N/A  N/A  N/A   N/A  755   None 
     359.997351312  0.000648573709224  5.87985520497 point  N/A  N/A  N/A   N/A  756   None 
     359.997649855   0.00323233538101  5.64835511129 point  N/A  N/A  N/A   N/A  757   None 
  0.00190898242355   0.00169635157165  3.50329944769 point  N/A  N/A  N/A   N/A  758   None 
     359.989747615     0.004308212705   5.9212021845 point  N/A  N/A  N/A   N/A  759   None 
     359.994776772   0.00512897215675 0.982158073789 point  N/A  N/A  N/A   N/A  760   None 
  0.00785386155452   0.00701181737835  2.86434939471 point  N/A  N/A  N/A   N/A  761   None 
     359.993460671 -0.000990424290435  1.55799735538 point  N/A  N/A  N/A   N/A  762   None 
     359.995760893   0.00375087359005  1.92457689758 point  N/A  N/A  N/A   N/A  763   None 
  0.00326425255362    0.0050929837021  1.00454131697 point  N/A  N/A  N/A   N/A  764   None 
 0.000556674855551  -0.00276090164466  5.58476758387 point  N/A  N/A  N/A   N/A  765   None 
     359.999113201  -0.00850768595631  6.06709174897 point  N/A  N/A  N/A   N/A  766   None 
  0.00534700093731   0.00861219725316 0.557451176396 point  N/A  N/A  N/A   N/A  767   None 
  0.00649023519546   0.00139957618388  1.08934703254 point  N/A  N/A  N/A   N/A  768   None 
 0.000766223201232  -0.00368123184892  58.9154970076 point  N/A  N/A  N/A   N/A  769 Binary 
     359.999068395  0.000323074151844  5.61158496208 point  N/A  N/A  N/A   N/A  771   None 
   0.0133532430371  -0.00200444508567  2.10840560325 point  N/A  N/A  N/A   N/A  772   None 
     359.998411972   0.00113573958574  3.94422587341 point  N/A  N/A  N/A   N/A  773   None 
  0.00340208511755   0.00250846169472  5.62971600388 point  N/A  N/A  N/A   N/A  774   None 
     359.989538551   -0.0003568357843 0.928035049137 point  N/A  N/A  N/A   N/A  775   None 
   0.0109158589989   -0.0106659486527   4.3515920313 point  N/A  N/A  N/A   N/A  776   None 
 0.000909761138509  -0.00396063201314   11.586250003 point  N/A  N/A  N/A   N/A  777 Binary 
     359.994565735   -0.0038344427263  41.6704836676 point  N/A  N/A  N/A   N/A  779   None 
 0.000241186444785 -0.000675387213851  2.41004907792 point  N/A  N/A  N/A   N/A  780   None 
 3.12428125734e-05   0.00585968895512  11.1706148862 point  N/A  N/A  N/A   N/A  781   None 
  0.00947648168891  -0.00509735932218  6.01569710829 point  N/A  N/A  N/A   N/A  782   None 
      359.99998535 -0.000169696043629   5.5579794705 point  N/A  N/A  N/A   N/A  783   None 
  0.00611918448317  -0.00846504944759  6.58038581411 point  N/A  N/A  N/A   N/A  784   None 
     359.993043126   -0.0102119542215  102.638351072 point  N/A  N/A  N/A   N/A  785   None 
     359.988527093   -0.0027465809121  1.38483983172 point  N/A  N/A  N/A   N/A  786   None 
  0.00090002977941  -0.00194429018891 0.500738726369 point  N/A  N/A  N/A   N/A  787   None 
     359.999157687   -0.0020408275454  1.39857436716 point  N/A  N/A  N/A   N/A  788   None 
     359.998508378  -0.00993473858712 0.508669403661 point  N/A  N/A  N/A   N/A  789   None 
   0.0105833721576  5.34343415295e-05  5.62614224003 point  N/A  N/A  N/A   N/A  790   None 
     359.997411949  -0.00318538504047  11.4265260609 point  N/A  N/A  N/A   N/A  791   None 
  0.00867733234702   0.00523045420435  51.1507188409 point  N/A  N/A  N/A   N/A  792   None 
   0.0010401441685  -0.00100700875469  39.9894300641 point  N/A  N/A  N/A   N/A  793 Binary 
 0.000916126153747  -0.00229516046307  5.68000862036 point  N/A  N/A  N/A   N/A  795   None 
  0.00011574021712   -0.0017684305091    1.524244523 point  N/A  N/A  N/A   N/A  796   None 
     359.998524745 -0.000780069164675 0.695597830856 point  N/A  N/A  N/A   N/A  797   None 
  0.00139725408279  -0.00038739885093  11.2367596802 point  N/A  N/A  N/A   N/A  798   None 
 3.51993820492e-06    0.0017565927074 0.862587653029 point  N/A  N/A  N/A   N/A  799   None 
    0.001383296656  0.000676601261989  46.1941712951 point  N/A  N/A  N/A   N/A  800 Binary 
     359.999841693  0.000189209432242  18.8752398227 point  N/A  N/A  N/A   N/A  802   None 
     359.999294871  0.000292388138653  5.63975456232 point  N/A  N/A  N/A   N/A  803   None 
 0.000836108090473 -4.28744285647e-05   31.480665556 point  N/A  N/A  N/A   N/A  804   None 
 6.73553364556e-06 -5.62266687656e-06  3.58992072295 point  N/A  N/A  N/A   N/A  805   None 
  0.00144613025261   0.00139181917768  1.10502089892 point  N/A  N/A  N/A   N/A  806   None 
     359.999883978   7.3767981625e-05  5.99585549046 point  N/A  N/A  N/A   N/A  807   None 
   0.0152826462322   0.00152006675237   3.2586912618 point  N/A  N/A  N/A   N/A  808   None 
     359.998424122  0.000919527190309  6.10014371631 point  N/A  N/A  N/A   N/A  809   None 
     359.999233168  -0.00051101149953   4.2860300959 point  N/A  N/A  N/A   N/A  810   None 
     359.999998334  5.05681110249e-05  5.99795408017 point  N/A  N/A  N/A   N/A  811   None 
   0.0120164555539    0.0076370280504  52.0600754289 point  N/A  N/A  N/A   N/A  812   None 
  0.00097652277854  -0.00543707009506  5.83078641598 point  N/A  N/A  N/A   N/A  813   None 
     359.999639114   0.00617431008387  35.5800564271 point  N/A  N/A  N/A   N/A  814   None 
     359.989695342    0.0149795329376   6.4772721304 point  N/A  N/A  N/A   N/A  815 Binary 
   0.0114058557906   0.00143579960783 0.379524992676 point  N/A  N/A  N/A   N/A  817   None 
     359.999017151 -0.000530493620291  6.09126992773 point  N/A  N/A  N/A   N/A  818   None 
 0.000126507384929  8.28352559331e-05  5.78353749397 point  N/A  N/A  N/A   N/A  819   None 
     359.999489151   0.00704971606836  9.75141928729 point  N/A  N/A  N/A   N/A  820   None 
     359.999641468 -2.60353469724e-06  11.1719915414 point  N/A  N/A  N/A   N/A  821   None 
  0.00123491741597 -0.000307446938872  58.3618266037 point  N/A  N/A  N/A   N/A  822 Binary 
     359.987881755   -0.0036296487805  6.07754786739 point  N/A  N/A  N/A   N/A  824   None 
     359.999816794 -4.94314560323e-05  1.75899452757 point  N/A  N/A  N/A   N/A  825   None 
      359.99746933 -0.000900894540207  11.1525321068 point  N/A  N/A  N/A   N/A  826   None 
 3.74531177014e-06  0.000663790124042   2.6564014396 point  N/A  N/A  N/A   N/A  827   None 
 3.21393063606e-05  -0.00210851568776  6.07296955001 point  N/A  N/A  N/A   N/A  828   None 
  0.00245302927283   0.00325616698891  6.11030388104 point  N/A  N/A  N/A   N/A  829   None 
  0.00178031892026   0.00106066143165  4.40956414679 point  N/A  N/A  N/A   N/A  830   None 
  0.00365659077985  -0.00254709941746  1.09791106853 point  N/A  N/A  N/A   N/A  831   None 
     359.996491935 -0.000254536493659  4.48108748037 point  N/A  N/A  N/A   N/A  832   None 
     359.985246924  -0.00761909444418  41.4261452935 point  N/A  N/A  N/A   N/A  833   None 
 0.000827095228173  0.000189170160495  5.84170715675 point  N/A  N/A  N/A   N/A  834   None 
  0.00159318023659  0.000118262557817 0.633278079645 point  N/A  N/A  N/A   N/A  835   None 
  0.00474307309818  -0.00127244105331  5.90682298225 point  N/A  N/A  N/A   N/A  836   None 
   0.0041257396019  -0.00329443274935 0.776585693989 point  N/A  N/A  N/A   N/A  837   None 
  0.00065465801298   0.00374727649899  81589.0891373 point  N/A  N/A  N/A   N/A  838   None 
     359.997801667   0.00271733724446  1849.80207043 point  N/A  N/A  N/A   N/A  839   None 
   0.0108837526807    0.0030675818401  5.69906479012 point  N/A  N/A  N/A   N/A  840   None 
     359.999998939  3.38156867241e-06  2.60420745265 point  N/A  N/A  N/A   N/A  841   None 
 0.000277674682954   0.00365852428625   3.2998730025 point  N/A  N/A  N/A   N/A  842   None 
 0.000172438980306   0.00403038802124  41.7238153073 point  N/A  N/A  N/A   N/A  843   None 
     359.998942168  -0.00675653440525  1.37614543304 point  N/A  N/A  N/A   N/A  844   None 
  0.00263167216117  0.000881180798074  5.88773627236 point  N/A  N/A  N/A   N/A  845   None 
     359.997990749   0.00154451626128  5.58055252376 point  N/A  N/A  N/A   N/A  846   None 
     359.985289003     0.004387022202 0.476183751196 point  N/A  N/A  N/A   N/A  847   None 
     359.998669214  -0.00432028574857 0.740065251097 point  N/A  N/A  N/A   N/A  848   None 
  0.00826760600898  -0.00365245179284  33.2687765189 point  N/A  N/A  N/A   N/A  849   None 
      359.99994721 -9.33196647037e-05  29.7650167768 point  N/A  N/A  N/A   N/A  850   None 
  0.00054280053881 -0.000852642757086  32.2697482532 point  N/A  N/A  N/A   N/A  851   None 
  0.00203942596959  -0.00147825492005  1.91796125935 point  N/A  N/A  N/A   N/A  852   None 
     359.998964209 -0.000110824765324   1.8343581601 point  N/A  N/A  N/A   N/A  853   None 
 0.000860770069265  -0.00384272227957   5.9129107445 point  N/A  N/A  N/A   N/A  854   None 
  0.00218429879481   -0.0041976319746  6.00858062733 point  N/A  N/A  N/A   N/A  855   None 
     359.998723887   0.00204599906931  304.029037568 point  N/A  N/A  N/A   N/A  856   None 
  0.00026620892984 -0.000453757889069  12.1423151077 point  N/A  N/A  N/A   N/A  857 Binary 
     359.997317716  -0.00701533379498 0.910544718885 point  N/A  N/A  N/A   N/A  859   None 
      359.99998288 -0.000368192970665  11.2847672214 point  N/A  N/A  N/A   N/A  860   None 
     359.992756038    0.0157353350806  11.1886772783 point  N/A  N/A  N/A   N/A  861   None 
 0.000861552763838  4.03949646774e-05 0.670607163038 point  N/A  N/A  N/A   N/A  862   None 
     359.999688276  -0.00572055545687  25.4007598836 point  N/A  N/A  N/A   N/A  863   None 
     359.996027674  0.000545509657457  6.22856343996 point  N/A  N/A  N/A   N/A  864 Binary 
   0.0265831631792  3.60011972093e-05  14.0040649852 point  N/A  N/A  N/A   N/A  866   None 
