\ Stellar Population Table
\ 
\ Parameters:
\ 
\type="phoenix"
\id=0
\n_stars=2192
\age_l=1e+09
\age_h=1e+09
\met_l=0.000000
\met_h=0.000000
\imf="salpeter"
\alpha=2.350000
\distribution="invpow"
\clustered="False"
\radius=10.000000
\radius_units="pc"
\dist_l=20000
\dist_h=20000
\offset_ra=0.000000
\offset_dec=0.000000
\ 
|  ID|               RA|               DEC|     Distance|         Age|Metallicity|          Mass|Binary|Dataset|     Absolute|     Apparent|
|long|           double|            double|       double|      double|     double|        double|double| double|       double|       double|
|    |          degrees|           degrees|           pc|       years|           |  solar masses|      |       |    johnson,u|    johnson,u|
|null|             null|              null|         null|        null|       null|          null|  null|   null|         null|         null|
 1247 0.000259744656998  -0.00298819073597 20001.5410474 1000000000.0         0.0 0.224182246059    0.0     0.0 13.9550700482 30.4603873371 
 1248  0.00544745508662 -0.000318305889657 20005.0475418 1000000000.0         0.0 0.106864233726    0.0     0.0 17.3700542963 33.8757522353 
 1249  0.00642331143697   0.00262954499279 20003.2282312 1000000000.0         0.0 0.378952542228    1.0     0.0 12.3963846003 28.9018850511 
 1250  0.00642331143697   0.00262954499279 20003.2282312 1000000000.0         0.0  0.35576807593    0.0     0.0 12.5802547632  29.085755214 
 1251     359.994186681  -0.00503804507782 20000.2547911 1000000000.0         0.0 0.132413869724    1.0     0.0 15.9808590808 32.4860367225 
 1252     359.994186681  -0.00503804507782 20000.2547911 1000000000.0         0.0 0.291900268061    0.0     0.0 13.1389418687 29.6441195104 
 1253 3.95905603924e-05 -0.000500068217012  20000.184966 1000000000.0         0.0 0.104385108795    0.0     0.0  17.540866004 34.0460360647 
 1254     359.993532608  -0.00194421724189 19997.5366768 1000000000.0         0.0 0.132341193102    0.0     0.0  15.983693469 32.4885759789 
 1255     359.997643271  -0.00775631413373 20002.5980266 1000000000.0         0.0  0.14066997285    0.0     0.0 15.6666092453 32.1720412824 
 1256     359.994773355    0.0197679567515 20003.6219788 1000000000.0         0.0 0.165400739463    0.0     0.0 15.0247447671 31.5302879611 
 1257     359.983627581   0.00677479895571 20001.1298854 1000000000.0         0.0 0.153903905061    0.0     0.0 15.3033378061 31.8086104567 
 1258     359.996581019  -0.00030007275177 19999.2533255 1000000000.0         0.0 0.157515152786    0.0     0.0  15.204209056 31.7092779637 
 1259     359.982656302    0.0131380239682 19998.8979705 1000000000.0         0.0 0.108064868434    0.0     0.0 17.2873305649 33.7923608886 
 1260   0.0169871047215   0.00422775472555   19996.23234 1000000000.0         0.0 0.140118444441    0.0     0.0 15.6817487001 32.1864895714 
 1261 0.000280213344784 -5.91805358593e-05 19999.9465632 1000000000.0         0.0 0.101300057134    0.0     0.0 17.7534260635   34.25857024 
 1262     359.994682164    0.0106202241381 20001.7361074 1000000000.0         0.0 0.153575693545    0.0     0.0 15.3123472122 31.8176856778 
 1263 0.000582569058011   0.00368490828367 19997.3849088 1000000000.0         0.0 0.481029783223    0.0     0.0 11.6169676613 28.1218336911 
 1264  0.00298706492908 -0.000731200662304 19998.6071553 1000000000.0         0.0 0.291372126332    0.0     0.0 13.1444256606 29.6494244075 
 1265     359.991140479   -0.0032715042372 20001.5432426 1000000000.0         0.0 0.122833653862    0.0     0.0 16.3544874994 32.8598050267 
 1266  0.00218545639572  0.000848131999761 20001.2768692 1000000000.0         0.0 0.150780481509    1.0     0.0 15.3890757826 31.8943643908 
 1267  0.00218545639572  0.000848131999761 20001.2768692 1000000000.0         0.0 0.256789080779    0.0     0.0 13.5035077351 30.0087963433 
 1268 8.22379786099e-05  -0.00228515073685 20001.3456071 1000000000.0         0.0 0.131319065612    0.0     0.0 16.0235564411  32.528852512 
 1269  0.00134715286207   -0.0145541852371  20000.468318 1000000000.0         0.0  0.16394799496    0.0     0.0 15.0546713038 31.5598721285 
 1270      359.98733513  -0.00348178838559 20000.7488883 1000000000.0         0.0  0.10352222527    0.0     0.0 17.6003186789 34.1055499652 
 1271     359.999818699  0.000389699575738 20000.1083219 1000000000.0         0.0 0.187664510061    0.0     0.0 14.5661110927 31.0712728319 
 1272  0.00194122359038     0.012274486655  20001.608678 1000000000.0         0.0 0.126967165032    0.0     0.0 16.1932805638 32.6986051951 
 1273  0.00102170301159  0.000709837967564 19999.4139722 1000000000.0         0.0  0.12836555002    0.0     0.0 16.1387435492 32.6438298994 
 1274     359.998282925  -0.00146036754518 19997.5572562 1000000000.0         0.0 0.109981926693    0.0     0.0 17.1552452509 33.6601299954 
 1275     359.993518136  -0.00233097709833 19999.7997689 1000000000.0         0.0 0.481224331465    0.0     0.0 11.6154501853 28.1205784237 
 1276     359.996456549   0.00374027562647 19994.9729338 1000000000.0         0.0 0.154168306814    0.0     0.0 15.2960799779 31.8006840809 
 1277     359.983958139   0.00129630281284 20001.3029579 1000000000.0         0.0 0.213218265305    0.0     0.0 14.1168984041 30.6221898447 
 1278     359.999200462 -0.000149111345905 20000.1547792 1000000000.0         0.0 0.325868645507    0.0     0.0 12.8178857816 29.3230525648 
 1279    0.016809614129   0.00425276827214  19995.442194 1000000000.0         0.0 0.127014538132    0.0     0.0 16.1914330128 32.6960880773 
 1280     359.998179748   0.00282200101486 20000.3440511 1000000000.0         0.0 0.125795840598    0.0     0.0 16.2389622167 32.7441495496 
 1281     359.998862595  0.000375515237739 19997.7279761 1000000000.0         0.0 0.142092969807    0.0     0.0 15.6275479788 32.1324512612 
 1282 6.09465912666e-05  0.000143850030119  20001.013315 1000000000.0         0.0 0.148414361467    0.0     0.0 15.4540257777 31.9592857725 
 1283     359.999096266   0.00254048037235  19999.155977 1000000000.0         0.0 0.641691769572    0.0     0.0 10.2222967286 26.7273550664 
 1284     359.997752282  -0.00320082828602 20003.0862129 1000000000.0         0.0 0.417606547683    0.0     0.0 12.0993594381 28.6048444719 
 1285     359.996942903  -0.00730219044171 19996.2879765 1000000000.0         0.0 0.152943134544    0.0     0.0 15.3297109568 31.8344578699 
 1286      359.99728396   0.00267837626441 19998.4919353 1000000000.0         0.0 0.101864547591    0.0     0.0  17.714532671 34.2195189071 
 1287 0.000827591182172    0.0111240873186 19994.8244021 1000000000.0         0.0 0.108283875999    0.0     0.0 17.2722409436 33.7768289158 
 1288      359.99291584  -0.00458413716728 19997.8154389 1000000000.0         0.0  0.11689884512    0.0     0.0 16.6786695712 33.1835823509 
 1289     359.999668779  -0.00379105990889 20001.2522884 1000000000.0         0.0 0.121550463907    0.0     0.0 16.4045319076 32.9098178472 
 1290  0.00152255163587   0.00113024574654 19998.6885924 1000000000.0         0.0  0.34501542657    0.0     0.0 12.6656358707 29.1706434601 
 1291 2.23233181101e-05  1.33136038199e-05 20000.4987713 1000000000.0         0.0 0.107574093976    1.0     0.0  17.321144925 33.8263490561 
 1292 2.23233181101e-05  1.33136038199e-05 20000.4987713 1000000000.0         0.0  0.49118755574    0.0     0.0 11.5377370515 28.0429411825 
 1293 0.000279573880067 -0.000187350442415 19999.6679399 1000000000.0         0.0 0.101765060321    0.0     0.0 17.7213873439  34.226501269 
 1294     359.989719413   0.00330934109834 19996.5603718 1000000000.0         0.0  0.18475056468    0.0     0.0 14.6261383676 31.1309148609 
 1295  0.00310301455275  -0.00585881107304 20001.5862739 1000000000.0         0.0 0.245080704048    1.0     0.0 13.6466088083 30.1519310072 
 1296  0.00310301455275  -0.00585881107304 20001.5862739 1000000000.0         0.0 0.321621995434    0.0     0.0 12.8516539692 29.3569761682 
 1297  0.00308298986294  -0.00577057884268 20001.8490643 1000000000.0         0.0 0.148211805732    0.0     0.0 15.4595859327 31.9649366613 
 1298     359.999975923 -8.51661403624e-05 19999.0761605 1000000000.0         0.0 0.171129013857    0.0     0.0 14.9067423146  31.411791986 
 1299 6.65636652528e-07 -1.13680351239e-05 20000.1586845 1000000000.0         0.0 0.127425153221    0.0     0.0 16.1754190244 32.6805862316 
 1300     359.990222066  -0.00218381834785 20005.2915177 1000000000.0         0.0 0.216661311983    0.0     0.0 14.0660790351 30.5718034567 
 1301  0.00199757496246 -0.000222251785207 19999.2721396 1000000000.0         0.0 0.106813414024    0.0     0.0 17.3735557737 33.8786267242 
 1302    0.015099587155    0.0136521029972 19995.7614118 1000000000.0         0.0 0.342023047616    0.0     0.0  12.689430441 29.1941201717 
 1303     359.988464018  -0.00242812249758 19997.1331493 1000000000.0         0.0 0.323659536618    0.0     0.0 12.8354520049 29.3402906965 
 1304 0.000162948563581 -2.37602888586e-06  19999.948295 1000000000.0         0.0 0.116409633398    0.0     0.0 16.7123762589 33.2175206234 
 1305    0.011965314292  -0.00345093046505 19999.7744921 1000000000.0         0.0 0.207915315626    0.0     0.0 14.1951699414 30.7002954353 
 1306 0.000796204466611  4.63966863853e-05 20000.3460522 1000000000.0         0.0 0.356134006687    0.0     0.0 12.5773526586 29.0825402087 
 1307 0.000965832206651   0.00153280490649  20002.529868 1000000000.0         0.0 0.158043029197    0.0     0.0 15.1897188485 31.6951434864 
 1308     359.999791193 -0.000104176059259 20005.5479745 1000000000.0         0.0 0.102811954008    1.0     0.0 17.6492563688 34.1550086273 
 1309     359.999791193 -0.000104176059259 20005.5479745 1000000000.0         0.0 0.186969670559    0.0     0.0 14.5804247865  31.086177045 
 1310     359.999908151   0.00029714266402 20000.1935323 1000000000.0         0.0 0.108434936248    0.0     0.0 17.2618328925 33.7670038833 
 1311     359.994179764   0.00714868479464   20006.94525 1000000000.0         0.0 0.156469086398    0.0     0.0 15.2329235784 31.7388274967 
 1312   0.0106497864201    0.0156085601221 19997.5688953 1000000000.0         0.0 0.462060617618    0.0     0.0 11.7649271234 28.2698131318 
 1313     359.999013359  0.000663855841711 20000.1189076 1000000000.0         0.0 0.157009513148    0.0     0.0 15.2180888641 31.7232517526 
 1314  0.00287798223929  -0.00250478741517 20000.2065344 1000000000.0         0.0 0.157271199026    0.0     0.0 15.2109055867 31.7160779891 
 1315     359.994781671  -0.00489688450041 19998.0519601 1000000000.0         0.0 0.116871896133    0.0     0.0 16.6805263564 33.1854648187 
 1316      359.99905361   -0.0025512116608 19995.7953266 1000000000.0         0.0 0.103764085796    1.0     0.0 17.5836544887 34.0883479024 
 1317      359.99905361   -0.0025512116608 19995.7953266 1000000000.0         0.0 0.102601443469    0.0     0.0  17.663760545 34.1684539587 
 1318  0.00516419569736   0.00845783938983  19995.456125 1000000000.0         0.0 0.199175560566    0.0     0.0 14.3289834523 30.8336400296 
 1319     359.993935856  -0.00255442604158 19997.9147688 1000000000.0         0.0  0.18210496689    0.0     0.0 14.6806376821 31.1855612475 
 1320     359.994703722   0.00242078213918 20000.3983425 1000000000.0         0.0 0.108375385402    0.0     0.0 17.2659359458 33.7711291732 
 1321  0.00146225683934  0.000280778103148 20003.4029497 1000000000.0         0.0 0.263794018526    0.0     0.0 13.4307741878 29.9362936053 
 1322  0.00468026683016    0.0026602481089  20000.400578 1000000000.0         0.0 0.115564324201    0.0     0.0 16.7706180625 33.2758115326 
 1323      359.99004468 -0.000462538575297 20000.0881145 1000000000.0         0.0 0.370741810332    1.0     0.0  12.461501847 28.9666613922 
 1324      359.99004468 -0.000462538575297 20000.0881145 1000000000.0         0.0 0.136183708051    0.0     0.0  15.833835386 32.3389949312 
 1325     359.999360554   0.00572108033503 20000.5233515 1000000000.0         0.0 0.160374035203    0.0     0.0 15.1282948748 31.6335016746 
 1326 0.000686322361121  0.000478631803818 20000.9354638 1000000000.0         0.0 0.210249369293    0.0     0.0 14.1607193092 30.6659708519 
 1327     359.998337969 -0.000846049152438 19998.6394961 1000000000.0         0.0 0.201337708197    0.0     0.0  14.292255427 30.7972576855 
 1328     359.998423132   0.00233760542475 20004.1238319 1000000000.0         0.0 0.278749479105    0.0     0.0 13.2754889108 29.7810865823 
 1329      359.99859428   0.00165340439417  20000.217374 1000000000.0         0.0 0.127490944742    0.0     0.0 16.1728531551 32.6780267343 
 1330  0.00145840217636   0.00062816646679 20000.2111628 1000000000.0         0.0 0.163075425294    0.0     0.0 15.0726462389 31.5778191438 
 1331     359.999902079  -0.00131895388888 19999.8816184 1000000000.0         0.0 0.227795837583    0.0     0.0 13.9017334373 30.4068705624 
 1332 0.000260381306494  0.000779232614213 20000.0003391 1000000000.0         0.0 0.167268628978    0.0     0.0 14.9862662431 31.4914162582 
 1333  0.00435090666612   0.00128754018769 19999.8499986 1000000000.0         0.0 0.284617028761    0.0     0.0 13.2145650717 29.7196987638 
 1334     359.997912717 -0.000933844264607 20002.1622341 1000000000.0         0.0 0.129243249397    0.0     0.0 16.1045132735 32.6098980007 
 1335  0.00850232401921 -0.000698923734755 20004.6101222 1000000000.0         0.0 0.176956576897    0.0     0.0 14.7866945159 31.2923449742 
 1336     359.999798676 -0.000277187492189 19999.9295473 1000000000.0         0.0 0.122299423182    0.0     0.0 16.3753224959 32.8804648249 
 1337     359.993005228  6.12609684977e-05 20000.1012544 1000000000.0         0.0 0.152629646876    0.0     0.0 15.3383161933 31.8434771651 
 1338  0.00654271574565  -0.00579322511904 19999.8429606 1000000000.0         0.0 0.326706484092    0.0     0.0 12.8112235207 29.3163564486 
 1339 0.000686139125317  -0.00293078912686 20001.3061879 1000000000.0         0.0 0.107990316429    0.0     0.0  17.292467198 33.7977589893 
 1340  0.00504273324606  -0.00767562514557 20001.1467095 1000000000.0         0.0 0.120601960198    0.0     0.0 16.4415235523 32.9467980294 
 1341   0.0159802178513   0.00679372935748 20002.7294853 1000000000.0         0.0 0.306639473508    0.0     0.0 12.9707908424 29.4762371507 
 1342  0.00020001129049  -0.00206304391894 19999.5959046 1000000000.0         0.0 0.138581401542    1.0     0.0 15.7403253399 32.2454314436 
 1343  0.00020001129049  -0.00206304391894 19999.5959046 1000000000.0         0.0 0.182680102137    0.0     0.0  14.668789896 31.1738959997 
 1344     359.999742495   0.00550136638994 20004.4679196 1000000000.0         0.0 0.348983115305    0.0     0.0 12.6340859065 29.1397209289 
 1345  0.00590170696864 -0.000212317827484  19998.259702 1000000000.0         0.0  1.10664426393    0.0     0.0 5.25531267714 21.7602736968 
 1346     359.995587712   0.00260573570681 19997.3021439 1000000000.0         0.0 0.939844190701    0.0     0.0 6.70223122804 23.2070882706 
 1347  0.00133875144682 -0.000912332035047 20000.9674109 1000000000.0         0.0 0.766681097134    0.0     0.0 8.75325751947 25.2585125306 
 1348 9.88073095361e-05 -3.65298382501e-05 20000.0133569 1000000000.0         0.0 0.178345108482    0.0     0.0 14.7580907653 31.2632421938 
 1349 0.000701996585346 -0.000264071679149 19999.7559807 1000000000.0         0.0 0.107005434158    0.0     0.0 17.3603255865 33.8654490706 
 1350     359.999857522  -0.00114650105145 19999.8767041 1000000000.0         0.0 0.262935484496    0.0     0.0 13.4396885034  29.944825095 
 1351 0.000153512777509 -0.000213748214149 20000.2432761 1000000000.0         0.0 0.182005051919    0.0     0.0 14.6826959305  31.187872322 
 1352 0.000876036744387  -0.00107623402559 20001.4539212 1000000000.0         0.0 0.266863123855    0.0     0.0  13.398907107 29.9042149371 
 1353 4.78635744452e-06 -3.47264618428e-05 19999.8585149 1000000000.0         0.0 0.155008859187    0.0     0.0 15.2730068153  31.778141432 
 1354     359.998923642  0.000852382102361 19996.1870801 1000000000.0         0.0 0.112778879556    0.0     0.0 16.9625351986  33.467271155 
 1355     359.999980714 -0.000423669951383 19999.2143053 1000000000.0         0.0  1.94893812168    0.0     0.0 1.66503432389 18.1700989948 
 1356 0.000486857181482   -0.0145800893638 19998.2356777 1000000000.0         0.0 0.471202031499    0.0     0.0 11.6936241094 28.1985825204 
 1357  0.00143779562646   0.00178056139609 20000.6457884 1000000000.0         0.0 0.319476873959    0.0     0.0 12.8687113823 29.3739314751 
 1358      359.99965023 -0.000357432983469  20002.273521 1000000000.0         0.0 0.146562440543    0.0     0.0 15.5048610071 32.0102578158 
 1359 0.000929906319427 -0.000681976788025 20000.7771919 1000000000.0         0.0 0.118720303509    0.0     0.0 16.5531710882 33.0584054474 
 1360 2.56743694296e-05 -8.15718514069e-06 19999.9862561 1000000000.0         0.0 0.128511590963    0.0     0.0 16.1330479525 32.6381964385 
 1361     359.999143514  0.000614289437335 20000.2165029 1000000000.0         0.0 0.201834783699    0.0     0.0 14.2849185926 30.7900920773 
 1362  0.00237704643483 -0.000351462852087 19998.8842061 1000000000.0         0.0 0.122721519777    0.0     0.0 16.3588607287 32.8638895579 
 1363     359.997581468  0.000863012289757 20000.9259867 1000000000.0         0.0 0.314979505205    0.0     0.0 12.9044732156 29.4097237293 
 1364     359.999839076   -0.0022347410421 20000.2818365 1000000000.0         0.0 0.101082301805    0.0     0.0 17.7684294056 34.2736099837 
 1365     359.997717315 -6.02834393944e-05 20000.6239657 1000000000.0         0.0 0.160345097125    0.0     0.0 15.1288909992 31.6341087227 
 1366     359.998051058     0.005459614455 19999.5190602 1000000000.0         0.0 0.475255070199    1.0     0.0 11.6620104138 28.1671081742 
 1367     359.998051058     0.005459614455 19999.5190602 1000000000.0         0.0  0.25846401726    0.0     0.0 13.4861165638 29.9912143242 
 1368     359.984838807  -0.00698280221604 20006.3795032 1000000000.0         0.0 0.228640822512    0.0     0.0 13.8892614597 30.3951039734 
 1369  0.00925832400323  -0.00246694346132 19996.3532136 1000000000.0         0.0 0.148354170522    0.0     0.0 15.4556780192 31.9604320166 
 1370     359.996995213  -0.00470493156482 20007.0340591 1000000000.0         0.0 0.317061603879    1.0     0.0 12.8879169424 29.3938304997 
 1371     359.996995213  -0.00470493156482 20007.0340591 1000000000.0         0.0 0.233703992209    0.0     0.0  13.814529075 30.3204426323 
 1372     359.992532204   0.00803609748727 20001.2459241 1000000000.0         0.0 0.139066101214    0.0     0.0 15.7214220526 32.2267073012 
 1373  0.00261077411083   -0.0011927057767 20000.3914384 1000000000.0         0.0 0.137780120562    1.0     0.0 15.7715752981 32.2767677759 
 1374  0.00261077411083   -0.0011927057767 20000.3914384 1000000000.0         0.0 0.120882317205    0.0     0.0  16.430589629 32.9357821068 
 1375     359.995382534 -0.000784103595422 20000.3076805 1000000000.0         0.0 0.299961159933    0.0     0.0  13.055244157  29.560427541 
 1376 0.000887004350499    0.0118289072897 20003.5708232 1000000000.0         0.0 0.253581071462    0.0     0.0 13.5368170814 30.0423547223 
 1377  0.00127330727731  -0.00391866819412 19997.4333493 1000000000.0         0.0 0.241117073937    0.0     0.0 13.7051119887 30.2099832786 
 1378  0.00219032970411   0.00335029972009 20000.3501438 1000000000.0         0.0 0.102060616973    0.0     0.0 17.7010234906 34.2062114849 
 1379 2.99711494791e-05   3.4754450266e-05 20000.0267602 1000000000.0         0.0 0.121690124014    0.0     0.0 16.3990851635 32.9042380472 
 1380  0.00125665016749  0.000741646907564 20000.1330022 1000000000.0         0.0 0.139683605566    0.0     0.0 15.6973393829 32.2025038017 
 1381     359.999828959  0.000128655077824 20005.1270453 1000000000.0         0.0 0.187457842765    0.0     0.0  14.570368439 31.0760750079 
 1382  0.00489065477664  -0.00669412968095 19998.7549677 1000000000.0         0.0 0.106616006285    0.0     0.0 17.3871571669 33.8921719634 
 1383  0.00710628729125   0.00163373621517 19996.4042504 1000000000.0         0.0 0.120846523532    0.0     0.0 16.4319855822 32.9367451219 
 1384     359.991309262   0.00512976218734 19998.0906558 1000000000.0         0.0 0.329702424745    0.0     0.0 12.7874006287 29.2923432927 
 1385  0.00120578894497   0.00290997073781 19999.1392876 1000000000.0         0.0 0.272047386678    0.0     0.0 13.3450779598 29.8501344855 
 1386  0.00034078161332    0.0012968415434 20000.3460438 1000000000.0         0.0 0.320636348163    0.0     0.0 12.8594915639 29.3646791131 
 1387     359.999439875  0.000397020923591 19997.5132231 1000000000.0         0.0 0.128512067861    0.0     0.0 16.1330293534 32.6379093166 
 1388     359.998680444  -0.00221742823891 20002.7314065 1000000000.0         0.0 0.295737006917    0.0     0.0 13.0991043088 29.6045508256 
 1389 0.000197310001519  -0.00697072407558 20001.6055626 1000000000.0         0.0 0.120013172782    0.0     0.0 16.4644862615 32.9698105546 
 1390   0.0112276492517   0.00202603751569 20000.1000768 1000000000.0         0.0 0.127907572359    0.0     0.0  16.156604678  32.661765522 
 1391     359.990431187  -0.00362480844863 20005.3825281 1000000000.0         0.0 0.382166837121    0.0     0.0  12.370892837 28.8766271373 
 1392  0.00264265406398   -0.0014189211874  20000.982383 1000000000.0         0.0 0.265623986558    0.0     0.0 13.4117732957 29.9170299323 
 1393     359.998775246  0.000281689950433 20000.4185336 1000000000.0         0.0 0.133752064596    0.0     0.0 15.9286694808 32.4338649003 
 1394  0.00116289876525 -0.000608885975982 20001.3331739 1000000000.0         0.0  0.18292020898    0.0     0.0  14.663843695  31.169138416 
 1395   0.0162767322396   0.00486253255752 19996.7375438 1000000000.0         0.0 0.237241111617    0.0     0.0 13.7623211925 30.2671169253 
 1396  0.00210752608194    0.0132616202218 19999.2679877 1000000000.0         0.0 0.106953759636    0.0     0.0 17.3638859611 33.8689564607 
 1397  0.00538720125224   0.00316969058556 20003.7496378 1000000000.0         0.0 0.103791828093    0.0     0.0 17.5817430444 34.0873000963 
 1398  0.00774831999602  0.000433742965429 19995.9610484 1000000000.0         0.0 0.407687379128    0.0     0.0 12.1729596983 28.6776711087 
 1399  0.00360281966323  0.000130490687766 20006.0412096 1000000000.0         0.0 0.204566698393    0.0     0.0 14.2445955317  30.750401327 
 1400 0.000692607620152    0.0005013474412 20000.1007022 1000000000.0         0.0 0.421919350251    0.0     0.0 12.0673584303 28.5725193422 
 1401     359.998499103 -6.16574523283e-05 20000.7798683 1000000000.0         0.0 0.106590574504    0.0     0.0 17.3889094166 33.8941440664 
 1402 0.000331887622465  0.000379830739076 19997.8539895 1000000000.0         0.0 0.413995770094    0.0     0.0 12.1261514186 28.6310683842 
 1403     359.992355666    0.0018191018638  20001.954509 1000000000.0         0.0 0.102798198611    0.0     0.0 17.6502041157 34.1555662917 
 1404     359.999865386 -0.000365836532582  20000.249405 1000000000.0         0.0 0.850851237199    0.0     0.0 7.68440333868 24.1895803956 
 1405 0.000122704151703 -1.11824215927e-06 19999.8770284 1000000000.0         0.0 0.120304816851    0.0     0.0 16.4531121428 32.9582487696 
 1406     359.996844736  0.000873739179499 20001.8470633 1000000000.0         0.0 0.120248594453    1.0     0.0 16.4553048163 32.9606553277 
 1407     359.996844736  0.000873739179499 20001.8470633 1000000000.0         0.0 0.271372806326    0.0     0.0 13.3520822507 29.8574327621 
 1408     359.990140423   0.00316229597804 20006.9433926 1000000000.0         0.0 0.144659982475    0.0     0.0  15.557083481 32.0629871978 
 1409 1.90802773699e-05 -1.40585073887e-05 19999.9998312 1000000000.0         0.0 0.145067840115    0.0     0.0 15.5458877888 32.0510377488 
 1410     359.997360901  -0.00477362808177 19998.2592518 1000000000.0         0.0 0.123326776598    0.0     0.0 16.3352557127 32.8402166834 
 1411 8.29563566931e-05  -0.00324941164462 19994.9341558 1000000000.0         0.0 0.166503729942    0.0     0.0 15.0020231632 31.5066230548 
 1412 7.21231994603e-05 -0.000208054201022 20000.6849079 1000000000.0         0.0 0.115675463237    0.0     0.0  16.762960583 33.2681849229 
 1413     359.980294447 -0.000323897048462 19998.7002869 1000000000.0         0.0 0.104055398108    0.0     0.0 17.5635830703 34.0685919295 
 1414     359.999098321  -0.00101757834224 19994.9176442 1000000000.0         0.0 0.139022911676    0.0     0.0 15.7231064446 32.2277045431 
 1415 4.56561576234e-05 -9.62392186841e-06 19999.4561931 1000000000.0         0.0 0.249186045715    0.0     0.0 13.5860139652 30.0911048997 
 1416     359.999573675  0.000350939399567 20002.8104339 1000000000.0         0.0 0.158984535627    0.0     0.0  15.163874497 31.6693295929 
 1417     359.996814238   -0.0206143431767 19997.6151245 1000000000.0         0.0  0.11259695241    1.0     0.0 16.9750699789 33.4799610072 
 1418     359.996814238   -0.0206143431767 19997.6151245 1000000000.0         0.0 0.591492323087    0.0     0.0 10.7236557171 27.2285467454 
 1419  0.00139364955423   0.00384020129232 19997.3876092 1000000000.0         0.0  1.66096538147    1.0     0.0 2.57892838815 19.0837947112 
 1420  0.00139364955423   0.00384020129232 19997.3876092 1000000000.0         0.0 0.114206635411    0.0     0.0 16.8641628202 33.3690291433 
 1421     359.998941033  0.000276260786241 19999.8552331 1000000000.0         0.0 0.248277267582    0.0     0.0 13.5994275305 30.1045617909 
 1422   0.0017190100371  0.000114063037968 20001.2125546 1000000000.0         0.0 0.422231920504    0.0     0.0 12.0650391581 28.5703207839 
 1423 0.000299514800874  -0.00478072630224 19998.7394842 1000000000.0         0.0 0.110281358862    0.0     0.0 17.1346143744 33.6396274897 
 1424  0.00245325882742  0.000669413454021  19998.374931 1000000000.0         0.0  1.08869978051    0.0     0.0 5.39137312745  21.896346659 
 1425  0.00414240390481   0.00183223119456 19998.7194721 1000000000.0         0.0 0.273190059935    0.0     0.0 13.3332133748 29.8382243171 
 1426  0.00234732789265 -0.000937840932881 19999.7906657 1000000000.0         0.0 0.564598456689    0.0     0.0 10.9533292902 27.4584565402 
 1427       359.9946346   -0.0136892464069 19996.9557253 1000000000.0         0.0 0.102521564975    0.0     0.0 17.6692641732 34.1740835984 
 1428   0.0043727840262  -0.00236901112397 19998.2106892 1000000000.0         0.0 0.127387144518    0.0     0.0 16.1769013638 32.6818570615 
 1429     359.996230672  -0.00134137214643 20001.1316599 1000000000.0         0.0  0.34287301667    0.0     0.0  12.682671722 29.1879445653 
 1430     359.997669319   0.00438770525984 20005.3313088 1000000000.0         0.0 0.532513720157    1.0     0.0 11.2147427592 27.7204714999 
 1431     359.997669319   0.00438770525984 20005.3313088 1000000000.0         0.0 0.125965938762    0.0     0.0 16.2323283883  32.738057129 
 1432     359.997028424  0.000812208902541 19995.0581781 1000000000.0         0.0 0.103625820953    0.0     0.0 17.5931809363 34.0977942968 
 1433     359.996489547   0.00275502182333 19999.1490227 1000000000.0         0.0 0.112033535321    0.0     0.0 17.0138894164  33.518946999 
 1434     359.996863345 -0.000874021839835 20003.5186692 1000000000.0         0.0 0.100902797372    0.0     0.0 17.7807972611 34.2863292404 
 1435  0.00370540539958    0.0172250134736  19999.016272 1000000000.0         0.0 0.297433401922    0.0     0.0 13.0814903298 29.5865334986 
 1436     359.999958688   0.00037698325257 20001.2764315 1000000000.0         0.0 0.136256368699    0.0     0.0 15.8310016207 32.3362901814 
 1437     359.997729329 -6.14621024305e-06 19999.9684278 1000000000.0         0.0 0.269711769749    0.0     0.0 13.3693290967 29.8744756471 
 1438     359.982745008   0.00465690620595 20000.9894195 1000000000.0         0.0 0.222247134069    1.0     0.0 13.9836323011 30.4888897017 
 1439     359.982745008   0.00465690620595 20000.9894195 1000000000.0         0.0 0.103883941218    0.0     0.0 17.5753964501 34.0806538506 
 1440  0.00278027990456  -0.00287592772276 20004.9768326 1000000000.0         0.0 0.105788813723    0.0     0.0 17.4441507345 33.9498409983 
 1441 9.33706459829e-05  0.000566852721394  20000.211657 1000000000.0         0.0 0.304188658353    0.0     0.0 13.0113492693 29.5165222278 
 1442 0.000615642252603   0.00121529896131 20004.9875892 1000000000.0         0.0 0.139584195612    0.0     0.0 15.7012163711 32.2069078025 
 1443     359.999997955 -3.56365182495e-06 20000.0623068 1000000000.0         0.0 0.108617919527    0.0     0.0 17.2492253446 33.7543820878 
 1444  0.00187801175505  -0.00106996642616 20000.4635726 1000000000.0         0.0 0.145445470425    0.0     0.0 15.5355218368 32.0407221463 
 1445     359.999407106  0.000521457522527 20001.8418526 1000000000.0         0.0 0.213403837028    0.0     0.0 14.1141593655 30.6195093112 
 1446 0.000164918195117  -0.00181650067667 19999.7294194 1000000000.0         0.0 0.151197562813    0.0     0.0 15.3776269008  31.882747501 
 1447 1.52307751192e-05  2.30250518649e-05 19999.8978559 1000000000.0         0.0 0.174071568572    1.0     0.0 14.8461256874 31.3512645756 
